epoch,epochs,batch,batches,lr,loss
46,100,4,19,0.00012596472624064645,0.1310884654521942
46,100,8,19,0.00012596472624064645,0.14128971099853516
46,100,12,19,0.00012596472624064645,0.1337338387966156
46,100,16,19,0.00012596472624064645,0.1427539587020874
47,100,0,19,0.00012470507897824,0.1362900286912918
47,100,4,19,0.00012470507897824,0.12865331768989563
47,100,8,19,0.00012470507897824,0.11687649041414261
47,100,12,19,0.00012470507897824,0.16089262068271637
47,100,16,19,0.00012470507897824,0.13207843899726868
48,100,0,19,0.0001234580281884576,0.16157254576683044
48,100,4,19,0.0001234580281884576,0.1315944492816925
48,100,8,19,0.0001234580281884576,0.14726728200912476
48,100,12,19,0.0001234580281884576,0.13724622130393982
48,100,16,19,0.0001234580281884576,0.11349881440401077
49,100,0,19,0.000122223447906573,0.14101764559745789
49,100,4,19,0.000122223447906573,0.16157720983028412
49,100,8,19,0.000122223447906573,0.1562439203262329
49,100,12,19,0.000122223447906573,0.12135335803031921
49,100,16,19,0.000122223447906573,0.1048431247472763
50,100,0,19,0.00012100121342750728,0.12932032346725464
50,100,4,19,0.00012100121342750728,0.13930270075798035
50,100,8,19,0.00012100121342750728,0.1770809143781662
50,100,12,19,0.00012100121342750728,0.1173238754272461
50,100,16,19,0.00012100121342750728,0.15244603157043457
51,100,0,19,0.0001197912012932322,0.09501682966947556
51,100,4,19,0.0001197912012932322,0.16137729585170746
51,100,8,19,0.0001197912012932322,0.11940565705299377
51,100,12,19,0.0001197912012932322,0.09800659865140915
51,100,16,19,0.0001197912012932322,0.12720651924610138
52,100,0,19,0.00011859328928029989,0.12854686379432678
52,100,4,19,0.00011859328928029989,0.10175257921218872
52,100,8,19,0.00011859328928029989,0.13386118412017822
52,100,12,19,0.00011859328928029989,0.09751775115728378
52,100,16,19,0.00011859328928029989,0.12286017835140228
53,100,0,19,0.00011740735638749689,0.09783624112606049
53,100,4,19,0.00011740735638749689,0.1350773572921753
53,100,8,19,0.00011740735638749689,0.09531022608280182
53,100,12,19,0.00011740735638749689,0.08652155101299286
53,100,16,19,0.00011740735638749689,0.10870429128408432
54,100,0,19,0.00011623328282362191,0.12394699454307556
54,100,4,19,0.00011623328282362191,0.128925621509552
54,100,8,19,0.00011623328282362191,0.17686080932617188
54,100,12,19,0.00011623328282362191,0.098215252161026
54,100,16,19,0.00011623328282362191,0.15036317706108093
55,100,0,19,0.0001150709499953857,0.15218596160411835
55,100,4,19,0.0001150709499953857,0.12835513055324554
55,100,8,19,0.0001150709499953857,0.10199302434921265
55,100,12,19,0.0001150709499953857,0.16093911230564117
55,100,16,19,0.0001150709499953857,0.12250552326440811
56,100,0,19,0.00011392024049543184,0.12761984765529633
56,100,4,19,0.00011392024049543184,0.12816256284713745
56,100,8,19,0.00011392024049543184,0.13546262681484222
56,100,12,19,0.00011392024049543184,0.1699295938014984
56,100,16,19,0.00011392024049543184,0.10656403005123138
57,100,0,19,0.00011278103809047751,0.0883580893278122
57,100,4,19,0.00011278103809047751,0.08146952092647552
57,100,8,19,0.00011278103809047751,0.10825165361166
57,100,12,19,0.00011278103809047751,0.11653494834899902
57,100,16,19,0.00011278103809047751,0.12042273581027985
58,100,0,19,0.00011165322770957274,0.09023234248161316
58,100,4,19,0.00011165322770957274,0.2017933577299118
58,100,8,19,0.00011165322770957274,0.1741870492696762
58,100,12,19,0.00011165322770957274,0.16304270923137665
58,100,16,19,0.00011165322770957274,0.18840405344963074
59,100,0,19,0.00011053669543247703,0.11586563289165497
59,100,4,19,0.00011053669543247703,0.11797834932804108
59,100,8,19,0.00011053669543247703,0.09774617105722427
59,100,12,19,0.00011053669543247703,0.1496392786502838
59,100,16,19,0.00011053669543247703,0.10447865724563599
60,100,0,19,0.00010943132847815225,0.1028658002614975
60,100,4,19,0.00010943132847815225,0.14914144575595856
60,100,8,19,0.00010943132847815225,0.09759639948606491
60,100,12,19,0.00010943132847815225,0.09994369745254517
60,100,16,19,0.00010943132847815225,0.12108144164085388
61,100,0,19,0.00010833701519337072,0.08642589300870895
61,100,4,19,0.00010833701519337072,0.09239879250526428
61,100,8,19,0.00010833701519337072,0.13654184341430664
61,100,12,19,0.00010833701519337072,0.10150355845689774
61,100,16,19,0.00010833701519337072,0.1110301986336708
62,100,0,19,0.000107253645041437,0.1216430813074112
62,100,4,19,0.000107253645041437,0.08155138045549393
62,100,8,19,0.000107253645041437,0.07912459224462509
62,100,12,19,0.000107253645041437,0.08764740824699402
62,100,16,19,0.000107253645041437,0.054107118397951126
63,100,0,19,0.00010618110859102264,0.10343486070632935
63,100,4,19,0.00010618110859102264,0.11635064333677292
63,100,8,19,0.00010618110859102264,0.09129159152507782
63,100,12,19,0.00010618110859102264,0.09591330587863922
63,100,16,19,0.00010618110859102264,0.05070379376411438
64,100,0,19,0.0001051192975051124,0.061939023435115814
64,100,4,19,0.0001051192975051124,0.1229662075638771
64,100,8,19,0.0001051192975051124,0.07482592761516571
64,100,12,19,0.0001051192975051124,0.08244344592094421
64,100,16,19,0.0001051192975051124,0.08366468548774719
65,100,0,19,0.00010406810453006128,0.08743059635162354
65,100,4,19,0.00010406810453006128,0.07884864509105682
65,100,8,19,0.00010406810453006128,0.10684771835803986
65,100,12,19,0.00010406810453006128,0.07110993564128876
65,100,16,19,0.00010406810453006128,0.07961821556091309
66,100,0,19,0.00010302742348476066,0.05510921776294708
66,100,4,19,0.00010302742348476066,0.13268783688545227
66,100,8,19,0.00010302742348476066,0.12250964343547821
66,100,12,19,0.00010302742348476066,0.06704865396022797
66,100,16,19,0.00010302742348476066,0.1317455768585205
67,100,0,19,0.00010199714924991305,0.09155020862817764
67,100,4,19,0.00010199714924991305,0.10548662394285202
67,100,8,19,0.00010199714924991305,0.11256745457649231
67,100,12,19,0.00010199714924991305,0.09017660468816757
67,100,16,19,0.00010199714924991305,0.11494183540344238
68,100,0,19,0.00010097717775741394,0.07112394273281097
68,100,4,19,0.00010097717775741394,0.12614309787750244
68,100,8,19,0.00010097717775741394,0.0907301977276802
68,100,12,19,0.00010097717775741394,0.09373243898153305
68,100,16,19,0.00010097717775741394,0.10561773180961609
69,100,0,19,9.99674059798398e-05,0.06780800968408585
69,100,4,19,9.99674059798398e-05,0.08838097006082535
69,100,8,19,9.99674059798398e-05,0.08409887552261353
69,100,12,19,9.99674059798398e-05,0.14260214567184448
69,100,16,19,9.99674059798398e-05,0.11386112123727798
70,100,0,19,9.89677319200414e-05,0.10770357400178909
70,100,4,19,9.89677319200414e-05,0.08503804355859756
70,100,8,19,9.89677319200414e-05,0.06752718240022659
70,100,12,19,9.89677319200414e-05,0.08958472311496735
70,100,16,19,9.89677319200414e-05,0.08495599031448364
71,100,0,19,9.797805460084098e-05,0.08238773047924042
71,100,4,19,9.797805460084098e-05,0.20015113055706024
71,100,8,19,9.797805460084098e-05,0.0976368635892868
71,100,12,19,9.797805460084098e-05,0.16112250089645386
71,100,16,19,9.797805460084098e-05,0.11294317245483398
72,100,0,19,9.699827405483257e-05,0.08299475908279419
72,100,4,19,9.699827405483257e-05,0.10627557337284088
72,100,8,19,9.699827405483257e-05,0.10362878441810608
72,100,12,19,9.699827405483257e-05,0.10772112756967545
72,100,16,19,9.699827405483257e-05,0.09427274763584137
73,100,0,19,9.602829131428424e-05,0.09351875633001328
73,100,4,19,9.602829131428424e-05,0.10645432770252228
73,100,8,19,9.602829131428424e-05,0.1095074936747551
73,100,12,19,9.602829131428424e-05,0.09285058826208115
73,100,16,19,9.602829131428424e-05,0.06228048354387283
74,100,0,19,9.50680084011414e-05,0.07807078957557678
74,100,4,19,9.50680084011414e-05,0.11320369690656662
74,100,8,19,9.50680084011414e-05,0.0709960013628006
74,100,12,19,9.50680084011414e-05,0.08600743114948273
74,100,16,19,9.50680084011414e-05,0.09222634136676788
75,100,0,19,9.411732831712999e-05,0.12027406692504883
75,100,4,19,9.411732831712999e-05,0.0776931643486023
75,100,8,19,9.411732831712999e-05,0.06625194847583771
75,100,12,19,9.411732831712999e-05,0.07359205931425095
75,100,16,19,9.411732831712999e-05,0.06014137342572212
76,100,0,19,9.317615503395868e-05,0.06577228009700775
76,100,4,19,9.317615503395868e-05,0.08639001846313477
76,100,8,19,9.317615503395868e-05,0.05116065591573715
76,100,12,19,9.317615503395868e-05,0.05998265743255615
76,100,16,19,9.317615503395868e-05,0.05997181683778763
77,100,0,19,9.22443934836191e-05,0.08134318888187408
77,100,4,19,9.22443934836191e-05,0.10377652198076248
77,100,8,19,9.22443934836191e-05,0.08894351869821548
77,100,12,19,9.22443934836191e-05,0.09379309415817261
77,100,16,19,9.22443934836191e-05,0.05722362920641899
78,100,0,19,9.132194954878291e-05,0.06634029746055603
78,100,4,19,9.132194954878291e-05,0.06999459117650986
78,100,8,19,9.132194954878291e-05,0.11200187355279922
78,100,12,19,9.132194954878291e-05,0.07587502896785736
78,100,16,19,9.132194954878291e-05,0.08830917626619339
79,100,0,19,9.040873005329507e-05,0.058529093861579895
79,100,4,19,9.040873005329507e-05,0.04837314039468765
79,100,8,19,9.040873005329507e-05,0.060523051768541336
79,100,12,19,9.040873005329507e-05,0.0698084831237793
79,100,16,19,9.040873005329507e-05,0.081983283162117
80,100,0,19,8.950464275276212e-05,0.06365841627120972
